17.73590959,0.814376887,20.02176597,7.136211807,10.21068667,21.50589803,6.34241061,13.56094874,5.138127036,18.00467642,0
5.466329011,22.7837175,28.27717234,6.537019756,27.65395378,23.59058118,17.77481117,1.439318014,1.816817097,5.275453711,0
12.36679249,19.74447886,1.91554675,1.641537676,15.08497694,0.249074104,14.50371747,1.723576923,8.917521715,15.89527426,0
27.36930539,7.05952802,10.01000514,7.093492745,20.3209879,24.72059188,27.79673166,18.04905037,22.20356084,29.12651862,1
22.3761768,17.51154495,6.539159078,20.15608996,9.237176844,2.183373533,0.316016116,26.06799066,7.10741175,28.09721879,1
3.571962025,0.126897258,23.13114973,22.5245731,10.095633,12.39593298,21.51722776,23.74652936,26.97178367,8.926155637,1
5.462237124,0.075695194,6.481594475,15.12802613,25.50544818,17.94535049,22.61795542,3.283087071,18.94544557,15.04824884,1
8.192534012,21.45844819,29.14842066,11.89239722,0.252924086,13.28667474,11.86330166,24.86403672,23.06979186,21.81214055,0
21.47730715,10.67581079,2.748836928,19.89751786,19.12506078,0.404250654,23.84023774,12.23009631,6.401208715,5.895084893,1
14.82014952,21.83209057,14.99356258,0.873292187,7.781862003,22.74184193,4.005077494,18.84929168,20.93057046,0.496278114,0
15.60360272,25.95881958,20.30764801,1.050421077,17.29435793,2.768745087,19.66350469,5.189231564,22.85574339,25.83219436,0
7.814983542,9.056108418,10.86370559,12.49928088,0.539099868,28.2364831,0.292097802,24.64403214,5.686517495,14.60832608,0
11.02499611,2.34096139,26.21207593,9.056111207,9.363185004,2.632922687,19.7442966,29.72636862,17.59581479,0.808979965,0
0.022025163,21.11832235,11.47354435,18.36640595,1.418613925,27.93535055,10.52215283,29.38234779,18.73311402,29.02601076,0
6.202421586,22.28334376,10.26678183,16.22379274,28.88868959,28.20084785,29.52834813,24.37878102,27.22144966,2.1732653,0
0.557889393,9.060909424,28.86364036,12.98163011,13.91418109,0.572399287,8.767185872,22.44012511,8.115004646,11.03192057,1
27.59130876,0.942240873,10.28719977,1.551814955,21.69122998,13.00741521,17.81514263,10.68011186,24.14915782,26.46127641,1
16.64461416,0.836129362,7.797446924,17.80248585,5.720625883,28.98534582,21.55476491,23.61726556,12.15826929,4.068344697,0
11.86118574,28.37665231,3.298566441,10.20968863,16.48841686,17.66881118,24.93738014,26.41606631,3.078055487,22.44300536,0
8.523683867,16.60828336,25.64811941,29.00802335,27.47376453,20.19873359,19.75683451,0.515957451,13.32013683,24.68093309,0
9.624377685,17.90673169,24.97265887,25.08983655,4.257823926,20.23943935,18.94300698,20.99632907,22.48427706,29.55281827,0
17.06573413,22.3578962,24.58726711,1.815411953,6.737631142,6.131137377,23.08489485,29.04591511,13.5835932,5.962643415,0
10.78470739,14.82684512,17.44413882,2.87708234,17.25016194,12.69190331,26.80870806,27.93667069,26.52071794,19.92168471,0
7.489994482,28.14297751,6.339364858,18.62681756,21.21330422,17.51449981,11.00631014,27.77091994,4.071264673,25.98428601,0
27.55836322,4.237596325,28.58149691,10.05841978,0.674420319,13.29017245,28.820505,5.562519418,24.54014942,10.78196976,1
25.65910295,29.32176185,28.17686555,1.685351239,17.83014034,4.101165725,12.57186909,27.48741626,16.62093608,2.533451536,1
11.51120821,7.329484051,17.00593255,23.10275674,4.555766412,27.36770467,10.5905399,24.21685313,6.140851008,9.857355999,0
19.05030699,9.305421164,11.72318072,25.68219886,1.930077553,15.6682401,7.581512586,19.57785369,27.96961088,9.301635688,0
20.02565804,21.14990903,12.40491846,15.85796848,10.40905228,17.16937605,24.38541607,3.1609866,17.48536359,20.12566741,1
18.86501507,22.07418534,12.67928585,0.606519164,15.13474599,28.64523932,11.57502738,24.06718113,4.448697642,26.88048968,0
26.85722145,4.089034013,27.07066518,9.201748175,25.329518,26.23733792,4.569781305,21.1630739,26.78424798,25.41483114,1
22.89439893,18.85719848,27.86843143,3.922802017,6.947493613,20.53572503,17.74594631,18.17473816,23.71443078,26.78651892,1
16.94575616,2.523505085,8.584036577,9.042732475,1.332286872,19.42639299,27.8834378,5.68547718,8.812659886,28.8273226,0
4.054429799,15.53865271,23.00193312,2.040354627,16.45391623,23.85570104,25.69057943,7.764883869,28.50428924,16.5302657,0
15.48401439,25.7776141,27.16032559,28.07392175,17.12990569,22.85929793,13.37081915,7.803812445,27.34534419,20.24848582,0
28.6707723,15.11408238,14.47922641,7.363973448,17.44215177,20.53411572,6.872466769,26.95132979,1.884251654,25.53115122,1
17.79826085,23.25816639,15.43939699,19.54618166,19.58968181,0.391679964,18.87075468,18.12649555,4.256386127,25.48876833,0
0.392882755,18.15141974,16.62693289,0.565878868,11.87918267,12.56597985,5.51828805,18.80792177,3.474702216,17.35546395,0
4.03595631,12.05024458,26.12550855,8.818192726,17.53588467,9.496163625,29.11258694,28.72542953,0.789208364,16.83349303,1
29.27952752,24.04685773,16.33976486,22.08617224,23.31973558,14.5881304,5.248074832,22.55580364,27.71069745,17.10798905,1
2.120364673,12.99496186,18.77454548,13.18343625,27.85229331,14.1726109,16.5202342,21.00940733,0.512342068,6.333352782,0
5.033085809,17.49394909,3.05273821,27.85844599,25.88840425,0.557344092,5.093116985,13.95752914,23.47503453,26.3756533,0
3.297511797,8.232311925,0.695543112,18.67454507,16.45318294,1.441012335,11.07563077,8.193224712,12.74191253,23.39660347,0
25.76650212,15.71813914,16.73191358,6.111918202,28.98952606,24.85764946,29.98004301,2.581638439,2.654950385,2.695191311,1
21.37427215,21.89579585,20.7867181,2.563460137,1.081321452,9.818467513,17.51832047,9.124281837,11.3166712,1.884579319,1
23.95720056,18.96770246,18.84486224,14.6590644,6.661582053,16.20656273,24.92746033,18.33628385,23.74695543,18.94707281,1
20.6510678,12.37294807,6.185809141,26.11958347,25.44410472,24.43915991,7.792836251,13.64605789,2.580345158,26.56619614,1
26.85274179,20.87706007,0.240150382,23.40597459,8.574047226,25.27315489,27.62510441,16.56206009,5.388609342,19.57992058,1
3.84446717,8.251748879,4.048335502,7.345735893,4.79283985,29.6860478,15.21519055,21.05355853,10.36895815,21.24266543,0
15.61900253,29.4152305,8.912033571,5.954255324,1.776263724,18.41653815,20.16219388,28.32497975,27.65769851,13.19456658,0
7.142699576,7.154511358,0.640473876,16.91823661,19.27695218,13.06824204,2.591274101,14.22613893,14.22098032,21.9019549,0
0.371844219,26.60844063,16.57036535,21.88482273,5.051821867,20.50474397,0.686645199,14.90211466,23.1488012,17.41086326,0
18.66342386,17.27533301,21.76007676,13.01668767,24.76651404,5.201968161,15.17470185,17.20878486,0.791932195,3.932105775,0
13.11774634,4.475142908,18.06133384,1.564033643,19.24500376,26.7168208,3.908423529,1.301859651,24.91857279,23.40175125,0
10.08374104,6.71095691,6.837097042,16.88816295,29.67572,0.931358402,6.555977469,15.93598758,21.44854419,13.02869469,0
14.98181912,9.560728626,2.19478193,0.372309547,20.06721363,24.90477412,8.227459955,11.97406478,21.53199717,0.043601758,0
14.83243806,12.03053472,3.489268741,4.556569738,23.09784838,14.19940749,14.24916641,6.191864215,3.2980803,14.4404354,0
8.232316882,4.639234191,17.53363238,14.95934573,11.66127487,22.76677423,8.524606114,23.5010437,18.26607318,4.638577718,1
15.86349608,12.48289316,11.06987072,19.62064169,11.45598413,1.085413653,5.935218018,27.54519913,14.43050869,2.398970558,0
27.87397093,12.53304553,27.52098369,21.18443555,9.416704398,19.85581365,27.97121349,22.85561722,24.11806491,21.15845309,1
25.83499876,20.05222742,25.02652452,22.80262299,27.01594981,29.18102996,6.263331892,1.282579334,5.896006614,16.98530779,1
26.56401812,25.22346915,24.57281629,4.669651172,19.45693111,15.58072132,16.6198225,16.92004918,24.23974768,26.88274108,1
18.25357156,22.72329148,10.74213206,25.15897556,12.89476889,26.18061659,7.662998285,25.26342162,23.91726227,3.334782404,0
21.41843196,26.58855691,10.18077212,0.847609113,9.047964291,26.70654991,14.42135649,9.987617024,18.54128019,16.74535662,1
0.607594157,15.05319689,10.53762058,23.50250742,25.77774398,4.45643201,20.63266763,20.34776328,2.50379552,21.54186226,0
19.91946495,3.120387386,24.82631788,4.459122906,16.44071024,2.198053312,6.189494186,15.46686735,11.97282342,15.76817474,0
10.32045075,24.13221151,16.5775197,12.36991608,21.76603609,25.29733894,7.61948587,1.65360749,26.75122967,4.343019756,0
18.30276539,27.97075838,16.30937854,25.37283218,2.422259583,16.91379308,5.32233865,5.012485583,4.556346335,22.41517109,0
27.56577682,0.144542842,13.90031801,1.840845238,13.0336127,6.010523691,14.58675438,14.63572352,11.23217226,4.415652495,1
19.05683086,15.0840094,28.00146586,25.68190345,25.23000688,20.82292175,20.37123531,28.58407403,12.19062881,13.48834224,0
16.01302961,20.78080042,18.10617793,1.93150338,6.953575905,21.9132722,3.796074667,25.17459546,24.90475293,28.71159719,0
4.742925758,17.02827767,16.30988294,1.522600959,24.24502804,12.26218645,24.05179071,6.460493069,29.21461082,23.69946085,0
1.525261167,7.753932899,8.212717589,7.761679094,28.38693214,14.04793748,21.5792662,11.76794888,4.925107669,20.44529193,0
2.479261114,27.16880178,0.02351553,3.21153681,29.29828367,0.619533558,1.386191811,5.398740745,13.92436993,7.888953698,0
4.174738287,17.88592475,24.60848062,11.80320288,7.048878007,28.21738228,3.924124384,22.31624212,11.94385561,16.40054624,0
21.19083329,24.6931004,20.33269073,8.442319303,4.367636248,28.38419203,13.46821181,25.73481897,10.45172499,26.05598455,1
14.37635262,13.46052483,23.94887918,19.52688887,7.047971026,10.94001055,13.22642196,12.09700034,5.816315421,2.222532078,0
28.95644776,5.615002325,13.82410722,28.80812928,7.803013614,6.467410961,8.338249526,19.02215952,20.49434415,2.483849408,1
11.60033978,16.85805303,18.22219739,8.0725406,5.75804858,29.15585627,17.90438987,15.86222569,4.198089245,6.483020588,0
5.327562534,18.54555595,12.71221133,18.8592931,19.90747288,26.87351452,14.65645659,12.14590108,2.711273856,26.51415911,0
5.290313188,24.18609723,0.481664705,3.21409249,8.972413796,10.42855269,24.97048496,4.820775621,22.26982109,24.89136184,0
