4.627471346809046,5.786319132099606,0
2.6726942602315535,2.803590390474163,1
2.451872026924602,0.40682909187193417,0
1.7458146198127498,6.267689460201449,1
6.286842176065545,0.3710102659071959,0
3.0434791865912154,0.4467018998674961,1
5.464223981393815,4.074730811899321,0
4.848655493068862,3.9503338255659624,1
1.5463339697752594,0.6075794857974159,0
3.354859003242895,1.4571618941432374,1
4.581688520233943,5.700909552214931,0
1.9843042411010474,1.6719650494372793,1
1.8119360303020886,7.371094720706246,0
4.720536975053566,4.177917198215042,1
7.854418045425394,4.650788832717217,0
0.7189915831495095,4.325282822704932,1
6.3281444552187445,4.75869119936849,0
7.890901964541585,4.659689448907419,1
2.4610047787926668,-0.45876822010358165,0
5.195678811592099,5.499285285325211,1
3.093621168772352,3.7596501040305945,0
3.77008318864352,1.2872683699646519,1
2.968472413438213,2.662520702942979,0
3.7274463063619137,3.5057411934441767,1
5.54355177856372,1.8775369870702492,0
1.7437484080726517,2.19985504596644,1
6.616758573638421,2.873472163101991,0
7.348285859228529,1.710633222578883,1
5.771608277624183,5.813554254666603,0
1.981994054979059,3.549102909630753,1
6.469951216245382,2.6820680605906735,0
1.8034925315959276,5.349219748138056,1
3.5031389090229594,3.6972331595579875,0
5.975156377358277,-0.1802748645540957,1
3.313232324246825,1.5816545772462565,0
0.49557321237168184,6.320050060584643,1
2.819894652038387,3.2556768696599594,0
9.03023657040844,2.3961070547748133,1
0.34229674034860835,2.6993690776127846,0
3.537006356661524,6.487715064183919,1
4.298476875844604,2.6566093957037413,0
4.770381255776301,2.9184474625313435,1
3.328557531670449,1.1639412212927116,0
3.9935827444083634,3.305697288627864,1
3.1070437991157056,4.061182576275521,0
4.293764555696034,5.841953874192283,1
-3.267390003839412,0.4350543053543352,0
4.308650677495975,4.8064447797750205,1
7.692795134751011,4.58083182720713,0
3.396289223708081,7.8616774579043955,1
1.1288379909391493,4.162811827236232,0
2.5548282729768053,2.360974761513737,1
3.583140552893635,4.6346709964284605,0
4.065484241810912,1.7042686556605346,1
3.5612954067824147,2.329031525430959,0
2.1990760999716494,6.116687289381574,1
4.107055500326507,2.548280544174837,0
2.427706189373434,7.881038710160922,1
8.188763092616067,5.040630577887786,0
6.00445318324301,6.208303218512329,1
1.3041823004897006,4.78504042589978,0
7.429053005019654,4.383043850892641,1
5.417353985697778,0.9246984478924971,0
4.5050292754199655,4.740190713676499,1
3.8020222578586567,3.4665745139742694,0
6.570119436523361,4.396187368363106,1
5.296547998192219,6.458772955121015,0
5.476754497289994,5.058582560701893,1
2.660647857576882,1.6927485701786318,0
3.918806441574387,3.969548405909627,1
1.7819836133597726,4.43721305991976,0
4.1591358575629185,6.743844815273452,1
2.38094539199853,2.558225401453518,0
0.7333288763905501,6.0057196408910425,1
4.776202664267814,0.39331793633893897,0
3.7414985670109635,3.451239978527636,1
4.3473966897892975,6.1356893697186585,0
8.543805824251919,3.02056841004603,1
5.793161057931412,0.9877865611111143,0
3.227768368142924,3.501522156880133,1
1.078683111758723,1.9100514360762193,0
2.3013905295753085,4.089934991871683,1
1.189669903690262,-0.19618232972579364,0
3.510566544031709,3.421209587322638,1
4.413024930982827,7.618022257221936,0
4.3337000709466365,4.399728614139203,1
2.2265649820055624,6.216368379078391,0
2.539685495660387,1.9551120296773181,1
2.137115923057594,5.834425718060505,0
4.532497050083671,5.450958848140171,1
0.6940492744721736,3.5050596387166215,0
4.712094265619731,4.1985053412282465,1
5.607564634274367,3.060095759783213,0
3.116988332429073,3.8080038479940894,1
2.3624744709448247,2.8464110179381477,0
6.517828867274793,4.3879496824337405,1
4.5338435842804,2.4407458357586975,0
5.513034617743903,3.7930440049825243,1
4.938052585908207,4.726446342818126,0
2.601214038839985,-0.0335060994078189,1
7.817454006337055,1.7251971242166384,0
2.6410737439695176,0.741526727375375,1
3.2986024283061814,7.611333436361365,0
2.894319490438047,5.053332124834737,1
0.47611586137608564,2.8637429676139794,0
4.734495566907146,3.2642593175103496,1
2.7650865046688273,5.473518449924796,0
3.916534762503022,7.105984654765775,1
